,profits_losses,asset,buy_index,time_held,buy_price,buy_date
912,1.139999999999997,MCFT,522,6,27.275,2021-12-15 05:00:00+00:00
913,-0.9849999999999994,MCFT,528,3,26.135,2021-12-23 05:00:00+00:00
914,2.4250000000000007,MCFT,531,22,27.12,2021-12-29 05:00:00+00:00
915,-3.3150000000000013,MCFT,553,11,24.695,2022-01-31 05:00:00+00:00
916,-0.21499999999999986,MCFT,564,7,28.01,2022-02-15 05:00:00+00:00
917,0.3450000000000024,MCFT,571,6,28.225,2022-02-25 05:00:00+00:00
918,1.0599999999999987,MCFT,577,7,27.88,2022-03-07 05:00:00+00:00
919,0.33000000000000185,MCFT,584,5,26.82,2022-03-16 04:00:00+00:00
920,1.1999999999999993,MCFT,589,4,26.49,2022-03-23 04:00:00+00:00
921,0.9600000000000009,MCFT,593,4,25.29,2022-03-29 04:00:00+00:00
922,-0.9200000000000017,MCFT,597,90,24.33,2022-04-04 04:00:00+00:00
923,-0.8500000000000014,MCFT,687,7,25.25,2022-08-12 04:00:00+00:00
924,4.030000000000001,MCFT,694,16,26.1,2022-08-23 04:00:00+00:00
925,0.7300000000000004,MCFT,710,3,22.07,2022-09-15 04:00:00+00:00
926,1.5,MCFT,713,10,21.34,2022-09-20 04:00:00+00:00
927,-0.35999999999999943,MCFT,723,12,19.84,2022-10-04 04:00:00+00:00
928,-1.1700000000000017,MCFT,735,3,20.2,2022-10-20 04:00:00+00:00
929,-0.25,MCFT,738,7,21.37,2022-10-25 04:00:00+00:00
930,-3.669999999999998,MCFT,745,6,21.62,2022-11-03 04:00:00+00:00
931,0.35999999999999943,MCFT,751,4,25.29,2022-11-11 05:00:00+00:00
932,-0.4800000000000004,MCFT,755,4,24.93,2022-11-17 05:00:00+00:00
933,-0.6699999999999982,MCFT,759,12,25.41,2022-11-23 05:00:00+00:00
934,-0.5200000000000031,MCFT,771,2,26.08,2022-12-12 05:00:00+00:00
935,0.7900000000000027,MCFT,773,4,26.6,2022-12-14 05:00:00+00:00
936,-0.4200000000000017,MCFT,777,4,25.81,2022-12-20 05:00:00+00:00
937,-1.8900000000000006,MCFT,781,16,26.23,2022-12-27 05:00:00+00:00
938,-1.1699999999999982,MCFT,797,2,28.12,2023-01-20 05:00:00+00:00
939,0.259999999999998,MCFT,799,3,29.29,2023-01-24 05:00:00+00:00
940,-0.5350000000000001,MCFT,802,3,29.03,2023-01-27 05:00:00+00:00
941,-3.6449999999999996,MCFT,805,17,29.565,2023-02-01 05:00:00+00:00
942,-1.5799999999999983,MCFT,822,4,33.21,2023-02-27 05:00:00+00:00
943,0.6799999999999997,MCFT,826,5,34.79,2023-03-03 05:00:00+00:00
944,1.7000000000000028,MCFT,831,4,34.11,2023-03-10 05:00:00+00:00
945,1.769999999999996,MCFT,835,3,32.41,2023-03-16 04:00:00+00:00
946,0.5399999999999991,MCFT,838,30,30.64,2023-03-21 04:00:00+00:00
947,1.3800000000000026,MCFT,868,3,30.1,2023-05-03 04:00:00+00:00
948,-0.5800000000000018,MCFT,871,2,28.72,2023-05-08 04:00:00+00:00
949,1.5800000000000018,MCFT,873,3,29.3,2023-05-10 04:00:00+00:00
950,6.369999999999997,MCFT,876,84,27.72,2023-05-15 04:00:00+00:00
951,0.22000000000000242,MCFT,960,6,21.35,2023-09-14 04:00:00+00:00
952,-0.6799999999999997,MCFT,966,4,21.13,2023-09-22 04:00:00+00:00
953,-0.19000000000000128,MCFT,970,6,21.81,2023-09-28 04:00:00+00:00
954,-0.48999999999999844,MCFT,976,4,22.0,2023-10-06 04:00:00+00:00
955,0.5599999999999987,MCFT,980,8,22.49,2023-10-12 04:00:00+00:00
